 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" "rm - sum" label
1542 50 598.1 19.89 610.0 590.0 20.0 3.7 0.36798015025322783 0.6508253015417161 597.5 595.0 600.0 29905.0 -0.2 18.96 10.0 -10.0 20.0 3.272 -0.3919243710943765 0.2590188949668298 0.0 -5.0 3.75 -10.0 598.61 8.362900000000002 604.5 594.5 10.0 2.3696000000000046 -0.533206583739231 0.7887898942519059 597.5 596.5 600.5 1
1543 51 590.0 3052.9411764705883 605.0 200.0 405.0 15.294117647058822 45.66978237384031 -6.890827103737892 595.0 595.0 600.0 30090.0 0.19607843137254904 6060.745866974239 395.0 -390.0 785.0 18.70049980776624 22.34291192028188 0.0885126779776855 0.0 -5.0 5.0 10.0 589.4705882352941 240.98442906574402 600.0 557.5 42.5 12.262975778546696 0.29530925994580537 -1.4937037012694507 596.0 594.75 598.5 1
1544 51 593.0392156862745 758.9004229142638 610.0 400.0 210.0 8.046905036524443 44.281161265308135 -6.7347136768127145 595.0 595.0 600.0 30245.0 -0.19607843137254904 1517.6086120722805 200.0 -190.0 390.0 11.430219146482122 21.72508500960648 0.3931068479659846 0.0 -5.0 5.0 -10.0 593.0686274509803 56.46097654748175 599.5 575.0 24.5 5.830834294502084 0.3661419704088309 -1.4482387268448067 596.5 594.25 597.5 1
1545 50 593.3 12.61 600.0 585.0 15.0 2.9760000000000133 0.05771510469955965 -0.4081393979600218 595.0 590.0 595.0 29665.0 -0.1 13.49 5.0 -5.0 10.0 2.744 -1.1464473313290846 0.031243021799170493 0.0 -5.0 3.75 -5.0 593.98 8.4596 600.5 589.0 11.5 2.3015999999999988 -0.483077957658137 0.08809498659383913 594.0 592.125 595.5 1
1546 51 596.4705882352941 27.739331026528248 605.0 585.0 20.0 4.417531718569784 -0.6655897061302443 -0.10448898834901928 595.0 595.0 600.0 30420.0 0.19607843137254904 17.60861207227989 10.0 -10.0 20.0 3.029603998462129 -0.1907643828302268 0.12508126165297245 0.0 -2.5 5.0 10.0 595.7549019607842 19.05267204921184 603.0 590.0 13.0 3.720876585928489 -1.2845249062950272 0.32350582358747343 595.5 591.75 600.75 1
1547 50 602.4 694.24 785.0 590.0 195.0 8.031999999999984 43.137225160184215 6.645349689922153 600.0 595.0 600.0 30120.0 0.0 1456.0 190.0 -190.0 380.0 9.8 21.58982252294409 0.0002699909435238457 0.0 0.0 0.0 0.0 602.64 39.54040000000001 616.0 594.5 21.5 4.743999999999993 -0.038646106054334606 1.0821312638814335 601.0 600.125 601.5 1
1548 50 599.2 10.36 605.0 595.0 10.0 2.519999999999982 -0.6519878952311471 0.16122026361107994 600.0 595.0 600.0 29960.0 -0.1 11.49 5.0 -5.0 10.0 2.352 -0.8246517007637477 0.02434043269370473 0.0 0.0 0.0 -5.0 599.09 4.5769 603.0 596.5 6.5 1.824400000000005 -1.0233932944251452 0.5454639999998272 598.5 597.0 600.875 1
1549 52 576.1538461538463 1048.6686390532543 600.0 365.0 235.0 15.813609467455624 31.82606897479704 -5.256217461020015 575.0 565.0 595.0 29960.0 -0.5769230769230769 1520.8210059171604 195.0 -200.0 395.0 10.968934911242606 22.315987359263353 -0.1457878664567703 0.0 -5.0 1.25 -30.0 579.1057692307693 355.82054363905337 599.5 544.0 55.5 15.905325443786976 -0.7721252037962008 -0.7638895965360666 583.75 572.375 595.5 1
1550 52 573.4615384615385 68.7869822485207 590.0 560.0 30.0 6.982248520710058 -0.7992785293097455 0.19207765876002125 575.0 565.0 580.0 29820.0 0.09615384615384616 30.27921597633136 10.0 -10.0 20.0 4.1642011834319534 -0.5880293223005659 -0.21112958486764746 0.0 -5.0 5.0 5.0 572.9230769230769 57.80177514792899 585.5 562.5 23.0 6.615384615384616 -1.3514418626385332 0.12798469729639692 572.75 564.5 579.625 1
1551 51 587.9411764705882 195.2710495963091 605.0 555.0 50.0 11.764705882352922 -0.5428513014744905 -0.9156069920635432 595.0 577.5 600.0 29985.0 0.392156862745098 18.473663975394075 10.0 -5.0 15.0 3.298731257208765 -0.5404181388403719 0.4046204994423508 0.0 -5.0 5.0 20.0 585.843137254902 190.5832372164552 600.0 564.0 36.0 12.655132641291804 -1.4878803082292664 -0.4536945334961318 591.5 570.5 599.0 1
1552 53 570.377358490566 72.49911000355998 590.0 550.0 40.0 7.030971876112496 -0.4311312109127492 -0.003141921797704493 570.0 565.0 575.0 30230.0 -0.2830188679245283 27.750088999644003 10.0 -10.0 20.0 4.314702741189036 -0.8240259849799285 0.016128089959207788 0.0 -5.0 5.0 -15.0 571.9811320754717 90.83926664293342 595.5 561.0 34.5 7.541117835528656 -0.24440682028240526 0.8473874861079743 570.5 563.0 577.5 1
1553 51 579.3137254901961 97.0780469050365 600.0 565.0 35.0 8.515955401768549 -0.937828291343994 0.36048128512098826 575.0 570.0 585.0 29545.0 -0.09803921568627452 26.95117262591311 10.0 -10.0 20.0 4.0445982314494415 -0.6302215502206958 0.3544592841585609 0.0 -5.0 5.0 -5.0 579.0392156862745 72.98865820838141 593.5 570.0 23.5 7.791234140715102 -1.4106683284120232 0.4416657247010071 576.0 570.75 587.75 1
1554 52 580.1923076923077 74.00147928994082 595.0 560.0 35.0 6.545857988165682 0.047024463780121366 -0.8751666484007955 580.0 575.0 585.0 30170.0 0.38461538461538464 22.928994082840237 10.0 -10.0 20.0 3.757396449704143 -0.4780437044745063 -0.28527241326504904 0.0 -5.0 5.0 20.0 579.375 46.75841346153846 588.5 565.0 23.5 5.600961538461538 -0.6392439282809019 -0.7467572000347412 580.5 575.375 585.0 1
1555 52 580.4807692307693 135.82655325443787 605.0 560.0 45.0 9.034763313609476 -0.4727268602728159 0.04777036412200419 580.0 573.75 590.0 30185.0 0.0 29.80769230769231 15.0 -15.0 30.0 3.8461538461538463 0.5983350676378776 0.08862686513992751 0.0 -5.0 5.0 0.0 579.7307692307693 86.91789940828401 596.5 563.5 33.0 7.770710059171593 -0.9023244362049448 -0.14687525543157465 580.5 572.75 586.5 1
1556 53 566.5094339622641 2601.495194019224 590.0 205.0 385.0 16.70345318618728 44.622075570297106 -6.706109959676216 575.0 565.0 580.0 30025.0 -0.18867924528301888 5342.4172303310825 375.0 -375.0 750.0 18.18084727661089 23.14614185833118 0.007949571345484569 0.0 -5.0 5.0 -10.0 568.0566037735849 249.3269846920612 596.5 540.5 56.0 12.883588465646136 -0.7400513611574091 -0.2877384397456679 569.5 559.5 580.0 1
1557 51 580.0 737.2549019607843 600.0 395.0 205.0 9.803921568627453 39.277573633431416 -6.164222482732469 580.0 577.5 590.0 29580.0 0.09803921568627452 1589.6962706651288 200.0 -200.0 400.0 11.118800461361015 21.82909076441916 -0.007106060331394439 0.0 -5.0 5.0 5.0 579.4117647058823 44.79123414071511 593.5 567.5 26.0 5.2710495963091 -0.3672775673845021 0.6332182149535605 577.5 577.0 582.75 1
1558 52 586.7307692307693 58.542899408284036 595.0 570.0 25.0 6.272189349112418 -0.16769058805076487 -0.8833852385327396 590.0 583.75 591.25 30510.0 0.09615384615384616 15.856139053254442 5.0 -10.0 15.0 2.640532544378698 0.3646242636996471 -0.7196870400032218 0.0 0.0 5.0 5.0 586.4038461538463 38.404215976331365 594.0 574.0 20.0 5.0687869822485165 -0.7993352580148572 -0.5641183591256352 586.5 583.0 592.5 1
1559 50 599.3 25.01 610.0 585.0 25.0 3.924000000000015 0.05475522705750136 -0.4368258782652079 600.0 595.0 605.0 29965.0 0.2 37.96 20.0 -15.0 35.0 4.456 1.0730545491288588 0.11636838059506804 0.0 -5.0 5.0 10.0 598.61 15.512900000000002 603.0 588.5 14.5 3.312399999999998 -0.025520763620040743 -0.9998090025469194 600.25 596.5 601.875 1
1560 50 596.3 6.81 600.0 590.0 10.0 2.219999999999982 -0.3882732700679719 0.21067605247113272 595.0 595.0 600.0 29815.0 -0.1 16.49 10.0 -10.0 20.0 2.7520000000000007 0.1497844403558255 -0.18744849035382688 0.0 0.0 0.0 -5.0 596.37 0.16810000000000005 597.0 595.5 1.5 0.3411999999999989 -0.5634114137749031 -0.14137926031256487 596.5 596.0 596.5 1
1561 50 599.3 185.01 620.0 570.0 50.0 11.468000000000009 -0.5807100632489486 -0.7286522699892433 605.0 590.0 610.0 29965.0 0.2 20.96 10.0 -15.0 25.0 3.08 1.4068745993823208 -0.8606151695526615 0.0 0.0 5.0 10.0 598.08 142.8336 613.0 577.0 36.0 10.436799999999998 -1.2258599224915103 -0.3158000091700875 599.25 588.875 610.125 1
1562 50 605.5 37.25 620.0 590.0 30.0 4.64 -0.0534210170713032 -0.12535897844183974 605.0 600.0 610.0 30275.0 -0.2 27.96 10.0 -15.0 25.0 4.071999999999999 -0.06724505271172188 -0.42758381883258895 0.0 -5.0 5.0 -10.0 606.72 15.941600000000005 612.0 597.5 14.5 3.4023999999999983 -0.735035117603136 -0.4879362618496117 607.25 604.125 610.0 1
1563 49 602.8571428571429 701.0204081632652 785.0 590.0 195.0 7.871720116618099 42.71101174017781 6.634773267763483 600.0 595.0 600.0 29540.0 0.0 1416.3265306122448 180.0 -190.0 370.0 10.612244897959183 20.93877015007184 -0.3934057152358128 0.0 -5.0 5.0 0.0 602.3775510204083 55.648271553519365 618.5 596.0 22.5 5.6980424822990585 0.5309425613791974 1.529075058967552 599.5 598.5 600.5 1
1564 50 599.1 865.69 610.0 395.0 215.0 8.655999999999981 43.31359835535975 -6.665633235578265 605.0 600.0 605.0 29955.0 0.2 1697.9599999999996 210.0 -200.0 410.0 11.28 21.583868830858933 0.3461107585207701 0.0 -5.0 5.0 10.0 599.03 106.8841 617.0 578.5 38.5 7.893200000000014 -0.06625740569197447 -1.1319555145241775 602.25 599.5 606.0 1
1565 50 599.3 11.01 610.0 595.0 15.0 2.40800000000002 0.8243632862867116 0.5738431113701009 600.0 595.0 600.0 29965.0 -0.1 16.49 10.0 -10.0 20.0 2.944 -0.379782884751807 0.036557831770726974 0.0 -5.0 3.75 -5.0 599.21 2.3509 603.0 597.0 6.0 1.24880000000001 -0.0630499063515022 0.8828205136549159 598.5 598.0 600.0 1
1566 50 600.6 24.640000000000004 615.0 590.0 25.0 3.9680000000000066 -0.01445753921404025 0.3714503744074647 600.0 595.0 605.0 30030.0 0.0 28.0 10.0 -15.0 25.0 4.0 -0.002551020408163129 -0.5062024192087864 0.0 -5.0 5.0 0.0 600.88 11.9356 605.0 595.0 10.0 3.1344000000000007 -1.4135430122779844 -0.4323133310619123 602.25 597.5 604.0 1
1567 50 598.6 173.03999999999996 655.0 535.0 120.0 6.335999999999995 14.838102419778368 -0.7031251988768124 600.0 595.0 600.0 29930.0 0.0 459.0 60.0 -120.0 180.0 9.4 18.35111851567061 -2.8859803039008654 0.0 -5.0 5.0 0.0 598.48 4.6496 604.5 591.0 13.5 1.6223999999999978 1.966721467415125 -0.3078043722128882 598.5 597.125 599.875 1
1568 50 600.0 16.0 605.0 590.0 15.0 3.0 -0.8515625 -0.234375 600.0 595.0 605.0 30000.0 -0.1 31.49 10.0 -10.0 20.0 4.332000000000002 -0.6922717681902575 0.03931885106329083 0.0 -5.0 5.0 -5.0 600.31 2.5989000000000004 603.0 597.0 6.0 1.320400000000009 -0.6142714718270423 -0.4759914666318899 600.5 599.125 601.5 1
1569 50 604.9 707.49 790.0 595.0 195.0 7.463999999999991 43.906785553121956 6.732262071395855 600.0 600.0 605.0 30245.0 0.2 1421.9599999999994 190.0 -185.0 375.0 10.095999999999998 21.473141224889147 0.18056174992295865 0.0 0.0 3.75 10.0 604.5 56.36 620.5 598.0 22.5 5.92 0.14799737417524295 1.40001572457998 601.5 600.125 602.0 1
1570 50 605.8 17.36 615.0 595.0 20.0 2.9839999999999782 0.5169147783983656 0.3155492682450953 605.0 605.0 608.75 30290.0 -0.1 25.49 10.0 -10.0 20.0 3.548 -0.18959981075510024 -0.1931108127763866 0.0 -3.75 5.0 -5.0 605.87 6.158100000000003 610.0 601.5 8.5 2.09 -1.1058866182563851 -0.03524777609294321 605.75 604.0 608.0 1
1571 50 596.8 766.76 610.0 405.0 205.0 8.464000000000024 43.04114161904896 -6.634179441104562 600.0 600.0 605.0 29840.0 -0.1 1580.4899999999998 195.0 -200.0 395.0 10.944 21.385882620573586 -0.17846285106876209 0.0 -5.0 3.75 -5.0 596.92 50.3636 604.0 581.5 22.5 5.475200000000019 -0.11427420482241946 -1.1960602862805962 599.25 596.5 602.0 1
1572 50 601.0 7.0 605.0 595.0 10.0 2.08 -0.04081632653061229 0.16198477414681164 600.0 600.0 603.75 30050.0 0.1 11.49 10.0 -5.0 15.0 2.16 0.2660912997339038 0.36079299600415937 0.0 0.0 0.0 5.0 600.99 1.1249 603.5 599.5 4.0 0.8096000000000003 0.31991855286926585 1.0571329639982543 600.5 600.125 601.5 1
1573 50 598.2 84.75999999999998 610.0 575.0 35.0 7.431999999999988 -0.2284920295730881 -0.7707671843443801 600.0 595.0 605.0 29910.0 0.0 20.0 10.0 -10.0 20.0 3.4 -0.625 -0.16770509831248426 0.0 -5.0 5.0 0.0 598.46 62.52840000000001 608.0 583.0 25.0 6.809599999999992 -0.9549208832060384 -0.6145839038317971 601.0 592.0 605.0 1
1574 49 610.1020408163265 27.03040399833403 620.0 600.0 20.0 3.8109121199500127 -0.38086388683788064 -0.2585646049853198 610.0 605.0 615.0 29895.0 0.4081632653061225 18.200749687630154 10.0 -10.0 20.0 3.032069970845481 0.23921290890144495 -0.15648114102731014 0.0 0.0 5.0 20.0 608.5612244897958 27.00645564348188 615.0 596.0 19.0 4.501457725947524 -0.777351860184075 -0.6966826432321286 611.0 604.0 612.5 1
1575 50 601.3 3224.8100000000004 620.0 205.0 415.0 15.956000000000039 44.438404874163496 -6.791901382229085 610.0 605.0 610.0 30065.0 -0.2 6589.959999999999 415.0 -395.0 810.0 19.872000000000003 21.875111269294802 0.3752292941861816 0.0 -5.0 5.0 -10.0 601.67 262.66610000000003 614.0 568.5 45.5 12.788000000000027 0.12429296476494267 -1.4008278896284605 608.0 605.625 612.375 1
1576 49 610.3061224489796 11.640982923781758 615.0 605.0 10.0 2.4906289046230943 -0.8557848317177648 -0.07720290128557157 610.0 610.0 615.0 29905.0 0.0 28.57142857142857 10.0 -10.0 20.0 4.081632653061225 -0.625 -0.4008918628686365 0.0 -5.0 5.0 0.0 610.1836734693877 0.6601416076634735 611.0 608.5 2.5 0.6805497709287873 -0.4725558021277667 -0.8324245855959153 610.5 609.5 611.0 1
1577 50 604.0 826.0 620.0 405.0 215.0 8.6 42.975710709448954 -6.6265735217649215 610.0 605.0 610.0 30200.0 -0.2 1706.9599999999996 205.0 -205.0 410.0 12.063999999999998 21.246226795258508 0.013600876886257465 0.0 -5.0 5.0 -10.0 604.48 67.1396 612.0 587.5 24.5 6.291999999999988 -0.07822909771115061 -1.2239421262271497 607.0 605.0 610.5 1
1578 49 608.5714285714286 18.367346938775512 615.0 600.0 15.0 3.5860058309037943 -0.6111111111111147 -0.19444444444443296 610.0 605.0 610.0 29820.0 0.1020408163265306 30.091628488129945 10.0 -10.0 20.0 4.219075385256144 -0.6535843680032558 0.05236778148408305 0.0 -5.0 5.0 5.0 608.5204081632652 5.2955018742190765 612.0 605.0 7.0 2.1228654727197 -1.5395975364371526 -0.13797535153808385 608.5 606.5 611.0 1
1579 49 611.6326530612246 14.681382757184505 620.0 605.0 15.0 3.2236568096626335 -0.2973079824958447 0.18619162609398499 610.0 610.0 615.0 29970.0 0.1020408163265306 19.887546855476888 10.0 -10.0 20.0 3.4069137859225327 -0.5965817822976343 0.1326883813462753 0.0 -5.0 5.0 5.0 611.2244897959183 6.08225739275302 615.5 606.0 9.5 1.906705539358608 -0.452953532441867 -0.2649880073320623 611.5 610.0 612.5 1
1580 49 612.8571428571429 23.469387755102048 625.0 605.0 20.0 4.1399416909620985 -0.5170132325141856 0.2692418329784876 610.0 610.0 615.0 30030.0 0.0 31.632653061224488 10.0 -15.0 25.0 4.285714285714286 -0.22112382934443264 -0.2580970322907097 0.0 -5.0 5.0 0.0 612.969387755102 9.279675135360264 618.5 609.0 9.5 2.68179925031237 -1.2246025690727689 0.4078164693238972 612.0 610.5 615.5 1
1581 49 611.9387755102042 14.098292378175756 620.0 605.0 15.0 3.281965847563516 -0.4863787803084638 -0.19280335452210026 610.0 610.0 615.0 29985.0 0.0 27.551020408163268 10.0 -10.0 20.0 3.877551020408163 -0.479423868312757 0.0 0.0 -5.0 5.0 0.0 611.5714285714286 2.673469387755102 614.5 609.0 5.5 1.4460641399416894 -1.3047462269098449 0.23009763324282215 611.5 610.0 613.0 1
1582 49 616.2244897959183 836.2557267805081 815.0 605.0 210.0 8.575593502707163 42.56219777241604 6.618674975686353 610.0 610.0 615.0 30195.0 0.0 1700.0 200.0 -205.0 405.0 11.63265306122449 20.77123790692748 -0.18059150231546886 0.0 0.0 5.0 0.0 616.4591836734694 74.96772178259059 634.0 608.5 25.5 6.853394418992092 0.01813828888800728 1.340862021013986 613.5 611.0 614.0 1
1583 47 609.6808510638298 15.323675871435043 620.0 605.0 15.0 2.788592123132643 0.1716027133347482 0.6441631126412655 610.0 605.0 610.0 28655.0 0.0 17.02127659574468 10.0 -10.0 20.0 2.9787234042553186 -0.4296874999999996 0.0 0.0 -5.0 5.0 0.0 609.563829787234 3.889542779538253 614.0 607.0 7.0 1.552286102308723 -0.0007319012000701619 0.9742002951225252 609.0 608.0 610.25 1
1584 50 606.5 11.25 610.0 600.0 10.0 2.94 -0.7911111111111113 -0.4372755155999589 605.0 605.0 610.0 30325.0 0.0 23.0 10.0 -10.0 20.0 3.6 -0.4952741020793949 0.1359876613415705 0.0 -5.0 5.0 0.0 606.78 4.981600000000001 613.5 603.5 10.0 1.662399999999998 1.1471381473609767 0.9932386563736904 606.5 605.125 608.0 1
1585 50 602.3 12.21 610.0 595.0 15.0 3.0839999999999965 -0.2096440867939564 0.14259874701001274 600.0 600.0 605.0 30115.0 -0.2 24.96 10.0 -10.0 20.0 3.872 -0.5874938362919129 -0.16051307725173408 0.0 -5.0 5.0 -10.0 602.98 3.6896 608.5 601.0 7.5 1.3928000000000065 1.7635238196069931 1.698349650829416 602.25 602.0 603.0 1
1586 49 604.795918367347 71.38692211578507 620.0 585.0 35.0 6.413994169096191 0.06053500651510646 -0.824170620674057 605.0 600.0 610.0 29635.0 0.20408163265306126 25.468554768846317 10.0 -10.0 20.0 3.931695127030405 -0.5590481297079881 -0.3198592748101256 0.0 -5.0 5.0 10.0 603.795918367347 44.31549354435653 612.0 591.0 21.0 5.7147022074135725 -1.081187588297635 -0.4841359728975892 605.0 598.0 610.5 1
1587 49 610.6122448979592 12.890462307371928 615.0 605.0 10.0 2.865472719700116 -1.0527598059301493 -0.1858156260972784 610.0 610.0 615.0 29920.0 -0.1020408163265306 21.928363182007494 10.0 -10.0 20.0 3.6109954185755937 -0.6114357838004558 -0.2575770321900369 0.0 -5.0 5.0 -5.0 610.9387755102042 2.1084964598084133 613.5 608.0 5.5 1.1720116618075782 -0.7512888449931352 -0.16839037445981295 611.0 610.0 612.0 1
1588 49 611.734693877551 18.929612661391086 620.0 605.0 15.0 3.748438150770507 -0.7564999074164827 0.010449468486130266 610.0 610.0 615.0 29975.0 0.1020408163265306 12.744689712619744 5.0 -5.0 10.0 2.5989171178675554 -1.038302575932334 -0.02970400330899648 0.0 0.0 5.0 5.0 611.3877551020408 12.043523531861727 616.0 606.5 9.5 3.17576009995835 -1.575464745963884 -0.07096618505225097 611.5 608.0 615.0 1
1589 50 610.2 752.9600000000003 800.0 600.0 200.0 8.560000000000036 42.78324792869602 6.608884655505987 605.0 605.0 610.0 30510.0 0.0 1539.0 195.0 -195.0 390.0 10.6 21.41906784867012 0.0 0.0 -3.75 3.75 0.0 610.25 76.3325 630.5 603.5 27.0 7.04 -0.02129508390835344 1.2399472373943494 605.25 604.0 612.0 1
1590 49 605.6122448979592 894.5231153685965 615.0 400.0 215.0 9.050395668471484 42.586931180981466 -6.6223519024335875 610.0 610.0 610.0 29675.0 -0.1020408163265306 1779.0712203248647 205.0 -210.0 415.0 11.978342357351105 20.926217268949202 -0.16880600161219558 0.0 -5.0 5.0 -5.0 606.3061224489796 94.0695543523532 612.5 585.0 27.5 7.778009162848788 0.21892845245115836 -1.468766978382935 611.0 610.0 611.5 1
1591 50 597.6 3239.24 615.0 200.0 415.0 15.90399999999998 44.636343032180044 -6.8140836426177085 605.0 605.0 608.75 29880.0 -0.1 6669.49 415.0 -400.0 815.0 20.324 21.847986733762426 0.2779874718980125 0.0 -5.0 5.0 -5.0 597.72 266.1716 608.0 564.5 43.5 13.007999999999983 0.2250458136614779 -1.4778269041222198 605.0 604.0 607.0 1
1592 50 599.5 786.25 610.0 405.0 205.0 8.32 43.30379086090672 -6.665119103346068 605.0 600.0 605.0 29975.0 0.2 1613.9599999999996 200.0 -200.0 400.0 10.688 21.569728229600912 -0.014626656687046172 0.0 -3.75 5.0 10.0 599.21 47.4109 606.5 585.0 21.5 5.300799999999981 -0.08185943809737051 -1.207597057275681 601.5 599.5 603.375 1
1593 50 605.4 8.84 610.0 600.0 10.0 2.0239999999999867 -0.21592514485780434 -0.02556765370843415 605.0 605.0 605.0 30270.0 -0.1 17.49 10.0 -10.0 20.0 3.14 -0.5889197159464801 0.03756920578650672 0.0 -5.0 5.0 -5.0 605.76 1.0624 607.0 602.5 4.5 0.7368000000000029 2.4308076621243435 -1.6312092011505357 606.0 605.5 606.5 1
1594 49 606.6326530612246 14.681382757184505 615.0 600.0 15.0 3.1528529779258547 -0.050940093556647525 0.4582829798685445 605.0 605.0 610.0 29725.0 0.1020408163265306 16.826322365680966 10.0 -10.0 20.0 2.8029987505206164 0.13062904372120432 -0.2594424010488729 0.0 0.0 5.0 5.0 606.2448979591836 7.266555601832571 611.5 603.0 8.5 2.2794668887963225 -0.9057003453989516 0.6331243740455326 605.5 604.0 608.0 1
1595 50 606.9 20.89 615.0 595.0 20.0 3.9 -0.36229482614374253 -0.3501504575320147 607.5 605.0 610.0 30345.0 0.0 30.0 10.0 -10.0 20.0 4.2 -0.6666666666666665 -0.09128709291752768 0.0 -5.0 5.0 0.0 606.82 8.8276 611.5 601.5 10.0 2.627199999999998 -1.3194702937810108 -0.09426074673152013 607.5 604.0 609.5 1
1596 49 608.6734693877552 18.13827571845065 615.0 600.0 15.0 3.419408579758448 -0.32064112010821066 -0.4553661255289857 610.0 605.0 610.0 29825.0 -0.20408163265306126 16.284881299458558 10.0 -10.0 20.0 2.757184506455644 0.22311634539282155 -0.15870091350881368 0.0 0.0 0.0 -10.0 609.2244897959183 5.265930862140776 612.0 603.0 9.0 1.8384006663890184 0.5200014944816314 -1.2194852435575314 610.0 608.5 611.0 1
1597 50 597.6 3235.24 610.0 200.0 410.0 15.90399999999998 44.75396088723428 -6.827370377004702 605.0 605.0 608.75 29880.0 0.1 6575.49 410.0 -400.0 810.0 18.944000000000006 21.91180823344614 0.1808784669834268 0.0 -5.0 5.0 5.0 597.33 258.7661 608.0 564.5 43.5 12.771999999999974 0.17859096340267033 -1.4467825220080557 605.0 602.0 607.0 1
1598 50 604.0 779.0 615.0 410.0 205.0 8.24 43.68553542031603 -6.7084330549014775 610.0 605.0 610.0 30200.0 0.1 1614.4899999999998 200.0 -200.0 400.0 10.544 21.553560779453782 -0.007890199269366405 0.0 0.0 5.0 5.0 603.5 50.66 610.0 588.0 22.0 5.56 0.0957838957657855 -1.35054446723001 606.5 604.5 608.0 1
1599 49 606.734693877551 10.766347355268636 615.0 600.0 15.0 2.8696376509787487 -0.30940480154440003 -0.07290407555587003 605.0 605.0 610.0 29730.0 0.0 22.448979591836732 10.0 -10.0 20.0 3.4693877551020407 -0.3677685950413223 -0.14390314173029625 0.0 -5.0 5.0 0.0 606.8775510204083 1.79112869637651 610.5 604.5 6.0 0.9925031236984608 0.5191174305174706 0.8818420596365513 606.5 606.0 607.0 1
1600 50 606.6 9.44 615.0 600.0 15.0 2.6480000000000063 -0.05253519103706328 0.19280095079573167 605.0 605.0 610.0 30330.0 -0.1 13.490000000000002 5.0 -5.0 10.0 2.744 -1.1464473313290848 0.031243021799170517 0.0 -5.0 3.75 -5.0 606.85 3.0524999999999998 609.5 604.5 5.0 1.618000000000002 -1.596673287090982 0.09365953205976617 606.5 605.0 608.5 1
1601 49 607.2448979591836 15.368596418159099 615.0 600.0 15.0 3.381924198250721 -0.3528598497366913 0.29605297138508313 605.0 605.0 610.0 29755.0 0.1020408163265306 16.826322365680966 5.0 -10.0 15.0 3.1986672219908368 -0.9505976742476224 -0.25944240104887306 0.0 -5.0 5.0 5.0 607.1530612244898 6.757184506455643 612.5 604.0 8.5 2.2140774677217734 -0.8930575875200635 0.6069723817214768 606.5 605.0 609.5 1
1602 50 605.6 19.64 615.0 595.0 20.0 3.240000000000009 0.1649404142176305 -0.06397156882994215 605.0 605.0 610.0 30280.0 -0.1 18.49 10.0 -10.0 20.0 3.14 -0.3130647264932942 0.2269988806017078 0.0 -5.0 3.75 -5.0 605.87 9.708100000000002 610.5 600.5 10.0 2.6759999999999997 -1.2120296609396732 -0.15006264558022195 606.5 603.125 608.5 1
1603 49 611.734693877551 830.1541024573096 810.0 600.0 210.0 8.359017076218196 42.76152415541261 6.640625098811513 610.0 605.0 610.0 29975.0 0.0 1735.7142857142858 205.0 -205.0 410.0 11.63265306122449 20.927627902250677 0.0 0.0 -5.0 5.0 0.0 611.3673469387754 79.34464806330695 629.0 603.5 25.5 7.033735943356953 -0.01509471856538269 1.3171485595874175 608.0 606.0 609.0 1
1604 50 598.8 744.56 610.0 410.0 200.0 8.664000000000032 42.842758175400725 -6.615443216290616 605.0 600.0 605.0 29940.0 -0.2 1381.9599999999994 185.0 -185.0 370.0 9.712 21.53378568534211 0.015458876373018631 0.0 0.0 0.0 -10.0 599.88 101.22559999999996 608.5 578.0 30.5 7.972000000000002 0.2359518293286924 -1.454805137869598 604.5 603.0 605.5 1
1605 50 602.2 30.16 615.0 590.0 25.0 4.576000000000004 -0.3427273814633169 -0.028400128643843583 600.0 600.0 605.0 30110.0 0.2 25.96 10.0 -10.0 20.0 4.056 -0.696712495934245 -0.08001894091125036 0.0 -5.0 5.0 10.0 601.58 21.7836 608.0 594.0 14.0 4.110399999999995 -1.3434775115270754 -0.2031916708971997 602.5 596.75 605.875 1
1606 49 605.5102040816328 9.433569346105786 610.0 600.0 10.0 2.1990837151186997 -0.40142245223162654 -0.06270523703402163 605.0 605.0 605.0 29670.0 -0.1020408163265306 18.86713869221158 10.0 -10.0 20.0 3.402748854643898 -0.8138568483838431 0.03936085079170168 0.0 -5.0 5.0 -5.0 605.4387755102042 1.6493127863390251 608.0 602.0 6.0 0.9808413161182836 0.15855673209366786 -0.0953372299227996 605.5 604.5 606.0 1
1607 50 606.0 20.0 615.0 600.0 15.0 3.68 -0.73 0.2683281572999747 605.0 605.0 610.0 30300.0 0.3 18.410000000000004 10.0 -10.0 20.0 3.3959999999999995 -0.7474110290648674 -0.11515154489687048 0.0 -5.0 5.0 15.0 605.36 8.4604 611.5 601.0 10.5 2.3344000000000005 -0.5649669027045436 0.5319737387669349 605.0 603.0 606.875 1
